hrs_index,order_hour,order_date_of_month,dow,orders,delivery_fee,restaurant_id,food_price,is_coupon_used,is_bkk,is_chain_res,is_main_dish,CASH,LINEMAN_CREDIT_CARD,RLP,L,M,S,cooking_time_in_seconds_trf,delivery_time_in_seconds_trf,total_time_waiting,%_coupon_used
2361,9,7,1,21,10.0,10,115.0,21,11,0,16,19,0,2,9,2,10,558.0,520.0,1078.0,1.0
2362,10,7,1,33,10.0,22,150.0,33,20,4,29,28,2,3,10,6,17,702.5,403.0,1218.5,1.0
2363,11,7,1,60,10.0,37,135.0,60,37,5,51,49,4,7,16,12,32,763.5,503.0,1273.5,1.0
2364,12,7,1,49,10.0,32,148.0,49,28,8,42,37,2,10,9,17,23,655.0,528.0,1279.0,1.0
2365,13,7,1,44,5.0,29,144.5,44,20,9,34,30,5,9,16,12,16,759.0,410.0,1080.0,1.0
2366,14,7,1,32,10.0,27,126.0,32,21,7,22,29,1,2,12,6,14,623.0,504.5,1306.0,1.0
2367,15,7,1,37,10.0,28,110.0,37,16,8,27,33,2,2,8,9,20,694.0,458.0,1154.0,1.0
2368,16,7,1,35,0.0,26,115.0,35,15,5,27,31,1,3,15,13,7,583.0,544.0,1158.0,1.0
2369,17,7,1,36,0.0,31,160.0,36,20,11,33,32,0,4,10,9,17,828.0,481.5,1243.0,1.0
2370,18,7,1,38,10.0,27,145.0,38,16,9,32,34,2,2,12,14,12,804.0,467.0,1434.0,1.0
2371,19,7,1,29,0.0,23,112.0,29,16,4,23,23,1,5,7,10,12,793.5,501.0,1248.5,1.0
2372,20,7,1,19,10.0,15,95.0,19,9,2,14,14,2,3,4,7,8,808.5,462.0,1341.0,1.0
2373,21,7,1,16,0.0,6,70.0,16,1,2,15,13,1,2,4,1,11,630.0,497.5,1213.5,1.0
2374,22,7,1,9,10.0,6,101.0,9,4,0,8,7,0,2,3,3,3,584.0,496.0,1085.0,1.0
2375,23,7,1,12,10.0,6,130.0,12,6,0,10,12,0,0,4,5,3,508.5,385.0,1031.0,1.0
2376,0,8,2,5,10.0,2,199.0,5,1,0,5,5,0,0,4,1,0,829.0,407.0,1208.0,1.0
2377,1,8,2,2,25.0,1,117.0,2,2,0,2,1,1,0,0,0,2,1143.0,692.5,1835.5,1.0
2378,2,8,2,1,50.0,1,165.0,1,1,0,1,1,0,0,0,1,0,816.0,863.0,1679.0,1.0
2379,3,8,2,3,10.0,2,135.0,3,3,0,3,3,0,0,0,1,2,1725.0,450.0,2175.0,1.0
2382,6,8,2,4,10.0,2,132.5,4,4,2,2,2,0,2,2,0,2,934.0,808.5,1627.5,1.0
2383,7,8,2,4,10.0,4,90.0,4,1,0,3,4,0,0,1,1,2,939.5,465.0,1345.0,1.0
2384,8,8,2,13,10.0,9,75.0,13,8,2,6,9,2,2,3,2,8,698.0,587.0,1319.0,1.0
2385,9,8,2,20,0.0,13,100.0,20,14,2,12,14,1,5,5,2,13,512.5,516.5,1118.5,1.0
2386,10,8,2,34,10.0,23,171.0,34,15,7,25,29,5,0,9,10,15,693.5,501.5,1199.0,1.0
2387,11,8,2,78,0.0,37,110.0,78,47,14,63,63,5,10,22,18,38,722.0,417.5,1145.5,1.0
2388,12,8,2,54,10.0,36,110.5,54,25,8,38,43,3,8,11,13,30,633.0,415.5,1153.0,1.0
2389,13,8,2,48,5.0,31,110.0,48,25,10,36,37,3,8,17,11,20,671.5,458.0,1153.5,1.0
2390,14,8,2,32,10.0,27,119.5,32,18,4,21,27,1,4,11,8,13,540.0,514.0,1095.0,1.0
2391,15,8,2,28,10.0,24,143.0,28,13,6,22,26,0,2,12,4,12,740.0,673.5,1467.5,1.0
2392,16,8,2,29,0.0,24,150.0,29,15,7,22,23,2,4,7,11,11,840.0,545.0,1400.0,1.0
2393,17,8,2,23,0.0,21,129.0,23,8,1,17,18,4,1,10,3,10,659.0,455.0,1366.0,1.0
2394,18,8,2,36,0.5,25,100.0,36,17,5,29,34,1,1,11,10,15,817.0,536.0,1347.0,1.0
2395,19,8,2,42,10.0,33,126.0,42,18,4,38,39,1,2,18,8,16,919.0,519.5,1423.0,1.0
2396,20,8,2,30,10.0,16,92.5,30,14,1,29,25,1,4,15,5,10,599.0,529.0,1189.0,1.0
2397,21,8,2,32,0.0,19,105.0,32,13,1,30,28,1,3,15,2,15,691.0,469.5,1241.0,1.0
2398,22,8,2,8,5.0,8,75.0,8,5,0,6,7,0,1,1,4,3,993.5,344.0,1216.0,1.0
2399,23,8,2,9,0.0,7,87.0,9,2,2,8,9,0,0,3,1,5,603.0,385.0,815.0,1.0
2400,0,9,3,9,10.0,2,94.0,9,0,0,5,9,0,0,5,4,0,539.0,430.0,969.0,1.0
2401,1,9,3,1,0.0,1,120.0,1,1,0,1,1,0,0,0,1,0,570.0,276.0,846.0,1.0
2407,7,9,3,4,5.0,3,52.5,4,3,0,4,3,0,1,0,0,4,635.5,400.0,1183.0,1.0
2408,8,9,3,7,10.0,7,220.0,7,5,3,3,5,1,1,2,2,3,973.0,465.0,1615.0,1.0
2409,9,9,3,20,10.0,13,100.0,20,6,1,13,17,0,3,7,3,10,520.0,520.5,996.5,1.0
2410,10,9,3,31,0.0,23,110.0,31,19,7,25,25,3,3,9,5,17,785.5,425.0,1266.0,1.0
2411,11,9,3,47,10.0,28,165.0,46,29,13,37,37,1,9,12,13,22,724.5,466.0,1376.5,0.9787234042553191
2412,12,9,3,57,10.0,33,107.0,57,30,4,36,48,2,7,19,10,28,585.0,563.0,1151.0,1.0
2413,13,9,3,27,0.0,22,100.0,27,20,6,19,23,1,3,8,6,13,635.0,505.0,1317.5,1.0
2414,14,9,3,27,10.0,19,93.46,27,11,5,17,24,2,1,9,6,12,700.0,621.0,1331.0,1.0
2415,15,9,3,30,0.0,25,100.0,30,13,6,25,27,1,2,12,6,12,805.5,497.0,1304.0,1.0
2416,16,9,3,25,0.0,22,118.0,25,11,3,21,21,1,3,7,5,13,720.0,562.0,1382.0,1.0
2417,17,9,3,29,10.0,23,190.0,29,14,3,27,27,1,1,10,8,11,925.5,587.0,1307.0,1.0
2418,18,9,3,38,0.0,31,159.5,38,18,7,30,32,3,3,13,10,15,812.5,475.0,1348.0,1.0
2419,19,9,3,31,0.0,20,130.0,31,9,6,27,27,1,3,8,7,16,680.0,491.0,1349.5,1.0
2420,20,9,3,21,1.0,15,78.0,21,6,1,18,20,0,1,8,2,11,709.0,498.0,1335.5,1.0
2421,21,9,3,18,10.0,9,103.5,18,7,0,17,18,0,0,11,2,5,681.0,446.5,1176.0,1.0
2422,22,9,3,9,10.0,8,64.0,9,0,1,8,8,0,1,2,1,6,573.0,401.0,925.0,1.0
2423,23,9,3,9,10.0,4,65.0,9,2,0,9,9,0,0,3,1,5,716.0,427.0,1309.0,1.0
2424,0,10,4,1,20.0,1,90.0,1,0,0,0,1,0,0,0,1,0,1094.0,8.0,1102.0,1.0
2425,1,10,4,4,10.0,2,101.0,4,2,0,2,2,0,2,0,4,0,713.0,400.5,1081.5,1.0
2426,2,10,4,3,10.0,2,65.0,3,3,0,3,2,1,0,0,1,2,1000.0,336.0,1115.0,1.0
2427,3,10,4,1,10.0,1,75.0,1,1,0,1,1,0,0,0,1,0,707.0,366.0,1073.0,1.0
2430,6,10,4,2,15.0,2,90.0,2,2,1,1,2,0,0,1,0,1,1130.0,1233.0,2363.0,1.0
2431,7,10,4,1,0.0,1,100.0,1,1,0,1,1,0,0,0,0,1,1248.0,112.0,1360.0,1.0
2432,8,10,4,4,5.0,4,147.5,4,3,2,2,4,0,0,1,2,1,882.5,858.5,1779.0,1.0
2433,9,10,4,16,0.0,8,65.0,16,13,4,5,12,1,3,5,5,6,688.0,537.0,1080.5,1.0
2434,10,10,4,39,10.0,22,100.0,39,18,4,33,32,3,4,13,10,16,711.0,515.0,1205.0,1.0
2435,11,10,4,68,10.0,40,117.5,68,38,11,58,55,0,13,21,12,35,666.0,499.5,1165.0,1.0
2436,12,10,4,57,2.0,38,115.0,57,35,8,43,45,0,12,20,12,25,727.0,492.0,1205.0,1.0
2437,13,10,4,32,0.0,26,139.0,32,19,7,22,29,0,3,16,7,9,567.0,434.5,1069.0,1.0
2438,14,10,4,28,5.0,22,105.0,28,14,4,18,24,3,1,10,6,12,648.0,361.0,1150.0,1.0
2439,15,10,4,33,0.0,25,110.0,32,15,4,19,25,6,2,6,7,20,655.5,484.0,1092.0,0.9696969696969697
2440,16,10,4,30,1.0,25,112.0,30,12,4,21,25,3,2,4,7,19,626.0,500.0,1135.0,1.0
2441,17,10,4,43,10.0,29,140.0,43,23,8,37,32,7,4,14,12,17,703.0,614.0,1348.0,1.0
2442,18,10,4,35,10.0,27,94.0,35,16,6,28,27,4,4,9,8,18,611.0,502.0,1232.0,1.0
2443,19,10,4,21,10.0,19,120.0,21,10,8,16,18,2,1,4,6,11,700.0,582.0,1262.0,1.0
2444,20,10,4,14,0.0,10,84.5,14,3,2,12,14,0,0,3,4,7,763.5,421.0,1246.0,1.0
2445,21,10,4,11,10.0,9,100.0,11,3,1,8,7,1,3,2,4,5,737.0,509.0,1134.0,1.0
2446,22,10,4,16,10.0,11,90.0,16,4,2,12,15,1,0,4,6,6,529.0,432.0,1095.5,1.0
2447,23,10,4,14,0.0,8,85.0,14,8,0,14,14,0,0,6,3,5,580.5,345.0,916.0,1.0
2448,0,11,5,7,10.0,4,90.0,7,1,0,4,7,0,0,3,3,1,862.0,386.0,1530.0,1.0
2449,1,11,5,2,15.0,2,106.0,2,1,0,1,1,0,1,0,2,0,646.0,488.0,1134.0,1.0
2450,2,11,5,2,10.0,2,80.0,2,1,0,1,2,0,0,0,2,0,507.5,506.0,1013.5,1.0
2451,3,11,5,1,10.0,1,115.0,1,1,0,1,0,1,0,0,0,1,1427.0,495.0,1922.0,1.0
2454,6,11,5,1,0.0,1,50.0,1,1,0,1,1,0,0,0,0,1,543.0,519.0,1062.0,1.0
2455,7,11,5,2,0.0,2,227.5,2,2,0,2,2,0,0,0,0,2,1060.0,525.5,1585.5,1.0
2456,8,11,5,7,0.0,3,171.0,7,4,4,3,7,0,0,7,0,0,582.0,520.0,1125.0,1.0
2457,9,11,5,25,10.0,14,115.0,25,16,1,18,16,6,3,8,4,13,522.0,484.0,1001.0,1.0
2458,10,11,5,39,1.0,22,130.0,39,23,3,29,31,4,4,11,10,18,719.0,358.0,1139.0,1.0
2459,11,11,5,68,10.0,41,157.5,68,39,9,53,56,2,10,23,12,33,699.0,503.5,1177.0,1.0
2460,12,11,5,57,5.0,38,110.0,57,26,13,41,48,3,6,15,14,28,622.0,471.5,1080.0,1.0
2461,13,11,5,53,10.0,35,120.0,53,29,9,36,45,2,6,13,15,25,681.0,487.0,1193.0,1.0
2462,14,11,5,30,10.0,21,114.5,30,14,4,22,27,1,2,5,9,16,574.5,576.5,1080.5,1.0
2463,15,11,5,34,10.0,22,142.5,34,22,2,19,31,1,2,7,4,23,550.0,548.0,1124.0,1.0
2464,16,11,5,36,10.0,30,105.0,35,19,9,29,33,0,3,11,12,13,646.5,437.5,1194.5,0.9722222222222222
2465,17,11,5,30,5.5,26,80.0,30,14,7,22,26,0,4,12,9,9,678.0,575.0,1270.0,1.0
2466,18,11,5,42,0.0,32,152.5,42,24,9,37,34,5,3,15,11,16,743.0,469.5,1321.0,1.0
2467,19,11,5,30,10.0,25,147.0,30,16,3,25,29,0,1,13,4,13,726.0,478.0,1204.0,1.0
2468,20,11,5,30,0.0,15,110.0,30,9,0,29,28,0,2,9,3,18,637.0,440.5,1082.5,1.0
2469,21,11,5,16,10.0,12,94.5,16,3,1,16,15,1,0,3,2,11,769.0,652.0,1392.0,1.0
2470,22,11,5,12,10.0,11,136.0,12,4,0,7,10,0,2,2,6,4,615.5,555.0,1232.5,1.0
2471,23,11,5,8,10.0,5,59.0,8,2,0,7,8,0,0,3,3,2,736.5,519.0,1196.0,1.0
2472,0,12,6,7,0.0,3,128.0,7,2,0,6,6,0,1,4,3,0,680.0,294.0,1056.0,1.0
2473,1,12,6,3,10.0,2,124.0,3,1,0,1,2,1,0,0,2,1,600.0,463.0,1109.0,1.0
2475,3,12,6,1,10.0,1,160.0,1,1,0,1,1,0,0,0,0,1,1693.0,501.0,2194.0,1.0
2478,6,12,6,2,0.0,2,101.0,2,1,0,2,2,0,0,0,0,2,555.5,222.5,778.0,1.0
2479,7,12,6,8,5.0,6,110.0,8,4,1,7,7,0,1,2,0,6,548.5,444.5,964.5,1.0
2480,8,12,6,10,5.0,9,100.0,10,5,1,7,7,1,2,2,1,7,870.5,465.0,1186.0,1.0
2481,9,12,6,19,0.0,11,100.0,19,8,2,15,17,1,1,8,2,9,792.0,405.0,1084.0,1.0
2482,10,12,6,36,5.0,26,159.0,36,19,6,29,33,0,3,10,8,18,655.5,557.5,1282.0,1.0
2483,11,12,6,57,10.0,39,145.0,57,34,11,49,44,3,10,17,18,22,787.0,554.0,1492.0,1.0
2484,12,12,6,57,10.0,36,120.0,57,19,7,45,46,3,8,17,13,27,654.0,499.0,1221.5,1.0
2485,13,12,6,51,10.0,35,120.0,51,26,12,37,43,3,5,13,18,20,643.0,518.0,1173.0,1.0
2486,14,12,6,40,10.0,35,120.0,40,23,10,26,33,2,5,10,13,17,684.0,488.5,1254.5,1.0
2487,15,12,6,31,10.0,25,96.0,31,11,5,21,28,1,2,13,7,11,641.0,459.0,1133.0,1.0
2488,16,12,6,35,10.0,30,145.0,35,18,8,23,31,0,4,11,12,12,831.0,436.0,1279.5,1.0
2489,17,12,6,28,10.0,24,132.5,28,13,3,21,21,2,5,6,5,17,773.0,536.0,1345.0,1.0
2490,18,12,6,33,0.0,24,102.8,33,13,4,28,25,4,4,17,5,11,690.5,534.0,1209.5,1.0
2491,19,12,6,34,5.0,24,135.0,34,18,5,29,25,4,5,13,10,11,946.0,438.0,1415.5,1.0
2492,20,12,6,27,10.0,19,143.0,27,15,6,22,23,0,4,8,9,10,923.0,475.0,1434.0,1.0
2493,21,12,6,13,10.0,8,120.0,13,3,2,10,9,1,3,3,2,8,408.0,363.0,1209.0,1.0
2494,22,12,6,15,10.0,12,105.0,15,4,1,11,14,0,1,5,3,7,603.0,410.0,1173.0,1.0
2495,23,12,6,4,15.0,3,90.0,4,1,0,4,3,0,1,2,1,1,750.0,436.0,927.5,1.0
2496,0,13,0,10,10.0,5,87.5,10,4,0,8,10,0,0,4,5,1,672.0,426.0,1092.5,1.0
2497,1,13,0,1,0.0,1,140.0,1,0,0,0,0,0,1,0,1,0,1342.0,205.0,1547.0,1.0
2498,2,13,0,1,20.0,1,65.0,1,1,0,1,1,0,0,0,0,1,1180.0,164.0,1344.0,1.0
2502,6,13,0,3,10.0,1,120.0,3,3,0,3,3,0,0,0,0,3,740.0,853.0,1461.0,1.0
2503,7,13,0,3,10.0,2,195.0,3,2,0,3,3,0,0,1,0,2,865.0,580.0,1383.0,1.0
2504,8,13,0,10,5.0,7,90.0,10,4,0,8,9,0,1,1,2,7,441.0,580.0,1049.5,1.0
2505,9,13,0,17,10.0,15,100.0,17,7,2,13,15,1,1,6,2,9,616.5,521.0,1171.0,1.0
2506,10,13,0,32,10.0,19,150.0,32,21,5,28,26,3,3,12,11,9,791.0,486.0,1355.0,1.0
2507,11,13,0,55,10.0,30,114.0,55,30,11,48,47,2,6,25,15,15,756.5,503.0,1315.5,1.0
2508,12,13,0,56,1.5,32,124.5,56,36,12,46,41,4,11,23,14,19,668.0,486.0,1214.0,1.0
2509,13,13,0,43,10.0,27,120.0,43,16,12,36,35,6,2,19,6,18,766.5,501.0,1425.0,1.0
2510,14,13,0,40,10.0,27,126.5,40,22,13,30,32,2,6,10,13,17,692.0,571.5,1304.0,1.0
2511,15,13,0,25,10.0,19,100.0,25,6,4,16,20,3,2,9,5,11,609.0,466.0,1063.0,1.0
2512,16,13,0,33,10.0,31,129.0,33,19,3,27,28,1,4,9,7,17,890.5,520.0,1515.5,1.0
2513,17,13,0,34,10.0,29,140.0,34,17,5,26,29,2,3,11,12,11,703.0,539.0,1237.5,1.0
2514,18,13,0,46,10.0,30,153.5,46,26,10,35,38,1,7,13,14,19,717.5,496.5,1339.0,1.0
2515,19,13,0,36,0.0,21,108.5,36,19,3,32,33,1,2,13,3,20,818.0,482.0,1526.5,1.0
2516,20,13,0,22,10.0,16,142.5,22,12,1,17,19,1,2,6,8,8,865.0,543.0,1437.0,1.0
2517,21,13,0,16,10.0,8,81.5,16,5,2,14,15,0,1,5,4,7,632.5,438.0,1032.0,1.0
2518,22,13,0,14,10.5,9,98.0,14,5,0,11,13,1,0,5,5,4,505.5,551.0,1183.5,1.0
2519,23,13,0,4,10.0,4,61.5,4,2,0,4,3,0,1,1,0,3,862.5,523.5,1386.0,1.0
2521,1,14,1,1,0.0,1,146.0,1,1,0,1,1,0,0,0,0,1,418.0,1302.0,1720.0,1.0
2522,2,14,1,1,10.0,1,120.0,1,1,0,1,1,0,0,0,1,0,821.0,702.0,1523.0,1.0
2523,3,14,1,1,10.0,1,165.0,1,1,0,1,1,0,0,0,1,0,388.0,474.0,862.0,1.0
2527,7,14,1,3,10.0,3,120.0,3,1,0,3,0,0,3,1,0,2,693.0,299.0,764.0,1.0
2528,8,14,1,8,5.0,8,82.5,8,3,1,7,7,1,0,0,1,7,549.5,387.0,997.5,1.0
2529,9,14,1,19,0.0,16,90.0,19,15,5,10,15,0,4,4,7,8,536.0,478.0,1098.5,1.0
2530,10,14,1,36,7.5,26,132.0,36,19,5,26,29,4,3,13,8,15,645.0,532.5,1240.5,1.0
2531,11,14,1,47,10.0,29,139.0,47,23,11,34,38,3,6,13,13,21,657.5,356.0,1251.0,1.0
2532,12,14,1,51,0.0,32,92.0,51,23,6,40,45,2,4,18,10,23,660.0,449.0,1056.0,1.0
2533,13,14,1,38,10.0,32,115.0,38,21,8,26,33,2,3,13,11,14,637.5,513.5,1120.0,1.0
2534,14,14,1,37,0.0,27,120.0,37,19,6,26,33,3,1,9,11,17,631.0,436.0,1238.0,1.0
2535,15,14,1,28,0.0,20,87.0,28,13,6,22,28,0,0,6,5,17,665.5,473.5,1206.0,1.0
2536,16,14,1,32,10.0,26,140.0,32,19,11,24,28,1,3,10,11,11,783.0,519.0,1625.0,1.0
2537,17,14,1,44,10.0,32,121.0,44,23,5,36,41,0,3,10,7,27,728.0,577.0,1414.5,1.0
2538,18,14,1,37,10.0,28,145.0,37,19,12,34,30,1,6,9,16,12,802.0,496.0,1286.5,1.0
2539,19,14,1,41,10.0,23,120.0,41,15,3,35,32,1,8,14,5,22,776.5,485.0,1285.5,1.0
2540,20,14,1,28,10.0,20,75.0,28,13,2,23,25,2,1,10,7,11,677.0,469.5,1269.5,1.0
2541,21,14,1,24,10.0,14,100.0,24,9,1,22,21,1,2,10,5,9,751.0,513.5,1164.0,1.0
2542,22,14,1,17,10.0,10,85.0,17,7,0,14,15,0,2,7,5,5,621.0,375.0,1067.0,1.0
2543,23,14,1,12,10.0,6,82.5,12,3,0,12,12,0,0,5,2,5,513.5,425.0,966.5,1.0
2544,0,15,2,4,10.0,2,117.5,4,1,0,4,4,0,0,3,1,0,777.0,524.5,1301.5,1.0
2545,1,15,2,1,0.0,1,100.0,1,1,0,1,1,0,0,0,1,0,943.0,429.0,1372.0,1.0
2546,2,15,2,1,0.0,1,124.0,1,1,0,1,1,0,0,0,0,1,1265.0,198.0,1463.0,1.0
2547,3,15,2,4,0.0,1,70.0,4,4,0,4,2,1,1,0,0,4,1337.0,293.0,1775.0,1.0
2550,6,15,2,2,5.0,1,240.0,2,2,0,2,1,1,0,0,0,2,602.5,835.5,1438.0,1.0
2551,7,15,2,5,0.0,3,55.0,5,3,0,5,4,0,1,0,0,5,412.0,407.0,605.0,1.0
2552,8,15,2,9,10.0,8,105.0,9,5,3,6,6,1,2,1,3,5,676.0,563.0,1102.0,1.0
2553,9,15,2,17,10.0,12,120.0,17,14,7,10,14,1,2,6,6,5,663.0,603.0,1279.0,1.0
2554,10,15,2,24,0.0,22,96.0,24,15,6,18,19,1,4,8,6,10,751.0,455.0,1354.0,1.0
2555,11,15,2,60,10.0,33,107.5,60,32,7,50,50,2,8,13,17,30,661.0,440.5,1195.0,1.0
2556,12,15,2,35,2.0,21,100.0,35,21,2,25,32,1,2,7,13,15,481.0,438.0,1087.0,1.0
2557,13,15,2,36,0.0,25,120.0,36,22,10,23,26,3,7,8,11,17,767.0,486.5,1394.0,1.0
2558,14,15,2,36,0.0,26,102.5,36,22,13,24,28,4,4,6,15,15,657.0,464.0,1276.5,1.0
2559,15,15,2,30,2.5,22,100.0,30,15,2,21,26,1,3,5,8,17,704.0,499.5,1282.0,1.0
2560,16,15,2,29,1.0,22,150.0,29,13,6,24,25,0,4,9,7,13,633.0,568.0,1162.0,1.0
2561,17,15,2,28,10.0,21,102.0,28,16,7,22,22,3,3,13,8,7,485.0,494.0,1087.0,1.0
2562,18,15,2,33,10.0,23,160.0,33,19,8,31,28,1,4,10,16,7,996.0,611.0,1513.0,1.0
2563,19,15,2,49,10.0,31,100.0,49,20,6,41,44,4,1,11,18,20,728.0,473.0,1193.0,1.0
2564,20,15,2,20,10.0,14,147.0,20,9,0,19,16,1,3,6,3,11,816.5,673.5,1570.0,1.0
2565,21,15,2,23,10.0,11,100.0,23,5,0,18,18,2,3,7,6,10,650.0,520.0,1201.0,1.0
2566,22,15,2,19,10.0,12,108.0,19,6,2,17,18,0,1,6,5,8,734.0,393.0,1252.0,1.0
2567,23,15,2,7,2.0,5,70.0,7,0,0,5,6,1,0,3,3,1,454.0,287.0,788.0,1.0
2568,0,16,3,8,10.0,2,126.0,8,0,0,6,8,0,0,6,2,0,682.5,393.0,1120.0,1.0
2574,6,16,3,2,0.0,1,100.0,2,2,0,2,2,0,0,0,0,2,613.5,529.5,1143.0,1.0
2575,7,16,3,5,0.0,2,100.0,5,3,0,5,4,0,1,0,0,5,453.0,448.0,888.0,1.0
2576,8,16,3,11,0.0,9,100.0,11,9,3,7,7,0,4,3,1,7,504.0,540.0,1038.0,1.0
2577,9,16,3,16,0.0,10,110.0,16,10,1,9,13,1,2,1,1,14,652.0,430.0,1091.0,1.0
2578,10,16,3,33,10.0,18,140.0,33,30,11,19,25,2,6,11,9,13,737.0,430.0,1329.0,1.0
2579,11,16,3,59,10.0,35,110.0,59,46,13,46,50,5,4,19,17,23,796.5,501.0,1370.5,1.0
2580,12,16,3,28,10.0,19,102.5,28,22,8,13,26,1,1,5,10,13,478.0,584.5,1152.0,1.0
2581,13,16,3,35,10.0,23,130.0,35,23,3,15,27,3,5,6,5,24,546.0,578.0,1302.0,1.0
2582,14,16,3,24,5.0,21,132.5,24,16,8,14,19,0,5,8,8,8,679.0,486.0,1086.0,1.0
2583,15,16,3,22,0.0,18,115.0,22,11,3,14,15,2,5,4,5,13,527.0,622.0,1175.0,1.0
2584,16,16,3,23,10.0,17,120.0,23,12,3,12,21,2,0,6,2,15,693.0,415.0,1157.0,1.0
2585,17,16,3,30,0.0,24,178.5,30,11,4,27,23,3,4,9,11,10,673.0,463.0,1242.0,1.0
2586,18,16,3,44,0.5,32,122.5,44,20,10,36,39,2,3,14,12,18,797.0,463.0,1319.0,1.0
2587,19,16,3,34,10.0,27,105.0,34,14,9,25,34,0,0,14,7,13,644.0,517.0,1268.0,1.0
2588,20,16,3,23,0.0,15,98.0,23,6,1,17,23,0,0,7,9,7,601.0,399.0,1031.0,1.0
2589,21,16,3,21,10.0,16,114.0,21,12,4,17,16,1,4,2,8,11,659.0,452.0,1217.0,1.0
2590,22,16,3,25,10.0,11,90.0,25,8,1,23,23,2,0,11,10,4,698.0,439.0,1169.5,1.0
2591,23,16,3,8,10.0,3,132.5,8,1,0,8,8,0,0,7,1,0,587.5,407.5,1139.0,1.0
2592,0,17,4,1,0.0,1,90.0,1,0,0,0,1,0,0,0,1,0,466.0,158.0,624.0,1.0
2593,1,17,4,1,20.0,1,60.0,1,1,0,1,1,0,0,0,0,1,1015.0,589.0,1604.0,1.0
2594,2,17,4,1,10.0,1,170.0,1,1,0,1,1,0,0,0,1,0,903.0,580.0,1483.0,1.0
2595,3,17,4,2,5.0,2,112.5,2,2,0,2,2,0,0,0,1,1,1482.5,398.5,1881.0,1.0
2596,4,17,4,2,10.0,2,107.5,2,2,0,2,2,0,0,0,1,1,610.5,421.5,1032.0,1.0
2598,6,17,4,2,10.0,2,255.0,2,2,0,2,2,0,0,0,0,2,1632.0,216.5,1848.5,1.0
2599,7,17,4,2,0.0,2,55.0,2,2,0,2,1,0,1,0,0,2,708.5,332.0,1040.5,1.0
2600,8,17,4,10,10.0,7,100.0,10,7,2,6,9,1,0,1,1,8,731.0,560.0,1196.5,1.0
2601,9,17,4,15,10.0,12,100.0,15,11,5,8,13,1,1,1,4,10,811.0,770.0,1376.0,1.0
2602,10,17,4,32,10.0,23,137.5,32,20,12,15,27,2,3,9,11,12,659.0,390.5,1126.0,1.0
2603,11,17,4,59,1.0,36,111.0,59,44,9,45,42,6,11,17,15,27,619.0,463.0,1169.0,1.0
2604,12,17,4,42,10.0,29,133.5,42,30,9,26,33,5,4,8,11,23,658.0,511.5,1197.0,1.0
2605,13,17,4,29,10.0,19,120.0,29,18,7,23,20,4,5,6,13,10,619.5,593.0,1273.5,1.0
2606,14,17,4,31,0.0,21,120.0,31,16,5,20,23,4,4,8,8,15,622.5,453.0,1125.5,1.0
2607,15,17,4,39,10.0,28,105.0,39,19,11,28,34,1,4,12,11,16,678.5,613.0,1216.0,1.0
2608,16,17,4,29,10.0,22,135.0,29,17,8,21,27,1,1,10,7,12,650.5,514.0,1438.0,1.0
2609,17,17,4,32,7.5,26,173.0,32,20,4,27,29,1,2,9,11,12,711.0,562.0,1345.0,1.0
2610,18,17,4,54,10.0,33,132.5,54,32,11,45,46,4,4,19,15,20,783.0,515.5,1425.0,1.0
2611,19,17,4,30,10.0,23,154.5,30,14,2,28,24,1,5,14,5,11,775.0,538.5,1297.0,1.0
2612,20,17,4,18,0.0,16,115.0,18,9,2,14,13,3,2,6,3,9,699.0,538.5,1228.0,1.0
2613,21,17,4,19,10.0,13,99.0,19,5,0,13,15,1,3,4,8,7,769.0,329.0,1151.0,1.0
2614,22,17,4,20,10.0,10,62.5,20,4,0,12,19,1,0,3,11,6,450.5,465.5,991.0,1.0
2615,23,17,4,12,10.0,7,88.5,12,1,0,10,11,1,0,3,7,2,479.0,513.5,1101.5,1.0
2616,0,18,5,4,10.0,2,103.5,4,0,0,4,3,0,1,4,0,0,618.5,545.0,1172.0,1.0
2619,3,18,5,1,10.0,1,195.0,1,1,0,1,1,0,0,0,0,1,1720.0,523.0,2243.0,1.0
2622,6,18,5,1,0.0,1,54.0,1,0,0,1,1,0,0,0,0,1,531.0,517.0,1048.0,1.0
2623,7,18,5,2,15.0,2,265.0,2,2,1,1,2,0,0,1,0,1,1500.5,856.0,2356.5,1.0
2624,8,18,5,5,10.0,3,190.0,5,3,0,4,1,1,3,2,0,3,556.0,579.0,1043.0,1.0
2625,9,18,5,12,10.0,10,147.5,12,8,3,8,10,0,2,3,3,6,824.0,353.0,1320.0,1.0
2626,10,18,5,30,10.0,19,130.0,30,16,12,24,21,3,6,8,11,11,681.5,468.0,1236.5,1.0
2627,11,18,5,54,10.0,35,120.0,54,34,10,38,46,5,3,19,11,24,567.0,533.0,1155.0,1.0
2628,12,18,5,49,10.0,30,120.0,49,26,8,32,39,5,5,15,8,26,564.0,532.0,1144.5,1.0
2629,13,18,5,44,0.0,28,117.0,44,31,13,25,33,7,4,6,20,18,596.0,472.0,1017.0,1.0
2630,14,18,5,40,0.0,22,99.0,40,28,21,13,36,3,1,7,5,28,834.0,513.5,1259.5,1.0
2631,15,18,5,26,10.0,17,99.0,26,21,15,10,23,1,2,2,6,18,671.5,639.5,1364.0,1.0
